checkin_id,victim_id,timestamp,channel,language,raw_text,simulated_tier,missed_checkin,response_latency_sec
CHK-0087-01,VIC-0087,2026-07-10 00:46:25,sms,en,"Things are calm today, I attended work without issues.",Low,0,21
CHK-0087-02,VIC-0087,2026-07-16 00:46:25,ivrs,en,Feeling anxious about the court hearing next month.,Moderate,0,5
CHK-0087-03,VIC-0087,2026-07-22 00:46:25,ivrs,en,"Trouble sleeping due to village tension, but managing.",Moderate,0,22
CHK-0087-04,VIC-0087,2026-07-28 00:46:25,web,en,"Spoke to our lawyer, feeling okay about the process.",Low,0,14
CHK-0087-05,VIC-0087,2026-08-03 00:46:25,sms,en,"Spoke to our lawyer, feeling okay about the process.",Low,0,19
CHK-0088-00,VIC-0088,2026-07-04 00:46:25,ivrs,en,"Spoke to our lawyer, feeling okay about the process.",Low,1,5
CHK-0088-01,VIC-0088,2026-07-10 00:46:25,chat,en,"Spoke to our lawyer, feeling okay about the process.",Low,1,9
CHK-0088-02,VIC-0088,2026-07-16 00:46:25,web,en,"Spoke to our lawyer, feeling okay about the process.",Low,1,11
CHK-0088-03,VIC-0088,2026-07-22 00:46:25,ivrs,en,"Trouble sleeping due to village tension, but managing.",Moderate,1,17
CHK-0088-04,VIC-0088,2026-07-28 00:46:25,web,en,People in the neighborhood are avoiding talking to us.,Moderate,0,9
CHK-0088-05,VIC-0088,2026-08-03 00:46:25,web,en,Received indirect threats in the market to withdraw the FIR.,High,0,71
CHK-0088-06,VIC-0088,2026-08-09 00:46:25,chat,en,I feel completely isolated and overwhelmed with fear.,High,1,64
CHK-0089-00,VIC-0089,2026-07-04 00:46:25,chat,en,"Spoke to our lawyer, feeling okay about the process.",Low,0,12
CHK-0089-01,VIC-0089,2026-07-10 00:46:25,ivrs,en,"Things are calm today, I attended work without issues.",Low,1,10
CHK-0089-02,VIC-0089,2026-07-16 00:46:25,ivrs,en,Feeling anxious about the court hearing next month.,Moderate,0,11
CHK-0089-03,VIC-0089,2026-07-22 00:46:25,web,en,"Trouble sleeping due to village tension, but managing.",Moderate,0,15
CHK-0089-04,VIC-0089,2026-07-28 00:46:25,chat,en,Relatives of the accused were seen loitering outside our house.,High,0,89
CHK-0090-00,VIC-0090,2026-07-04 00:46:25,web,en,Family is safe and doing well this week.,Low,0,7
CHK-0090-01,VIC-0090,2026-07-10 00:46:25,sms,en,"Things are calm today, I attended work without issues.",Low,0,23
CHK-0090-02,VIC-0090,2026-07-16 00:46:25,web,en,People in the neighborhood are avoiding talking to us.,Moderate,0,17
CHK-0090-03,VIC-0090,2026-07-22 00:46:25,ivrs,en,"Trouble sleeping due to village tension, but managing.",Moderate,1,6
CHK-0090-04,VIC-0090,2026-07-28 00:46:25,sms,en,"Spoke to our lawyer, feeling okay about the process.",Low,0,13
CHK-0090-05,VIC-0090,2026-08-03 00:46:25,ivrs,en,Feeling anxious about the court hearing next month.,Moderate,0,13
CHK-0091-00,VIC-0091,2026-07-04 00:46:25,chat,hi,गाँव के माहौल की वजह से नींद नहीं आ रही है।,Moderate,1,16
CHK-0091-01,VIC-0091,2026-07-10 00:46:25,ivrs,hi,परिवार सुरक्षित है और दिन सामान्य रहा।,Low,0,8
CHK-0091-02,VIC-0091,2026-07-16 00:46:25,chat,hi,"वकील साहब से बात हुई, सब ठीक चल रहा है।",Low,1,10
CHK-0091-03,VIC-0091,2026-07-22 00:46:25,sms,hi,गाँव के माहौल की वजह से नींद नहीं आ रही है।,Moderate,0,8
CHK-0091-04,VIC-0091,2026-07-28 00:46:25,web,hi,"आज सब शांत है, कोई परेशानी नहीं हुई।",Low,0,22
CHK-0091-05,VIC-0091,2026-08-03 00:46:25,web,hi,परिवार सुरक्षित है और दिन सामान्य रहा।,Low,0,16
CHK-0091-06,VIC-0091,2026-08-09 00:46:25,web,hi,परिवार सुरक्षित है और दिन सामान्य रहा।,Low,0,9
CHK-0091-07,VIC-0091,2026-08-15 00:46:25,chat,hi,अगले महीने की पेशी को लेकर थोड़ी चिंता हो रही है।,Moderate,0,17
CHK-0091-08,VIC-0091,2026-08-21 00:46:25,web,hi,परिवार सुरक्षित है और दिन सामान्य रहा।,Low,0,21
CHK-0092-00,VIC-0092,2026-07-04 00:46:25,web,en,"Things are calm today, I attended work without issues.",Low,0,24
CHK-0092-01,VIC-0092,2026-07-10 00:46:25,chat,en,Family is safe and doing well this week.,Low,0,16
CHK-0092-02,VIC-0092,2026-07-16 00:46:25,web,en,Feeling anxious about the court hearing next month.,Moderate,0,8
CHK-0092-03,VIC-0092,2026-07-22 00:46:25,chat,en,"Things are calm today, I attended work without issues.",Low,0,15
CHK-0092-04,VIC-0092,2026-07-28 00:46:25,sms,en,"Spoke to our lawyer, feeling okay about the process.",Low,0,25
CHK-0092-05,VIC-0092,2026-08-03 00:46:25,chat,en,People in the neighborhood are avoiding talking to us.,Moderate,0,13
CHK-0092-06,VIC-0092,2026-08-09 00:46:25,chat,en,"Trouble sleeping due to village tension, but managing.",Moderate,0,6
CHK-0093-00,VIC-0093,2026-07-04 00:46:25,ivrs,hi,"आज सब शांत है, कोई परेशानी नहीं हुई।",Low,0,10
CHK-0093-01,VIC-0093,2026-07-10 00:46:25,web,hi,"आज सब शांत है, कोई परेशानी नहीं हुई।",Low,0,11
CHK-0093-02,VIC-0093,2026-07-16 00:46:25,chat,hi,आस-पड़ोस के लोग हमसे बात करने से बच रहे हैं।,Moderate,0,8
CHK-0093-03,VIC-0093,2026-07-22 00:46:25,web,hi,अगले महीने की पेशी को लेकर थोड़ी चिंता हो रही है।,Moderate,0,5
CHK-0093-04,VIC-0093,2026-07-28 00:46:25,chat,hi,आस-पड़ोस के लोग हमसे बात करने से बच रहे हैं।,Moderate,0,20
CHK-0093-05,VIC-0093,2026-08-03 00:46:25,chat,hi,"आज सब शांत है, कोई परेशानी नहीं हुई।",Low,0,15
CHK-0093-06,VIC-0093,2026-08-09 00:46:25,sms,hi,आस-पड़ोस के लोग हमसे बात करने से बच रहे हैं।,Moderate,0,13
CHK-0093-07,VIC-0093,2026-08-15 00:46:25,ivrs,hi,गाँव के माहौल की वजह से नींद नहीं आ रही है।,Moderate,0,9
CHK-0094-00,VIC-0094,2026-07-04 00:46:25,web,hi,परिवार सुरक्षित है और दिन सामान्य रहा।,Low,0,21
CHK-0094-01,VIC-0094,2026-07-10 00:46:25,chat,hi,अगले महीने की पेशी को लेकर थोड़ी चिंता हो रही है।,Moderate,0,11
CHK-0094-02,VIC-0094,2026-07-16 00:46:25,chat,hi,अगले महीने की पेशी को लेकर थोड़ी चिंता हो रही है।,Moderate,0,11
CHK-0094-03,VIC-0094,2026-07-22 00:46:25,ivrs,hi,"आज सब शांत है, कोई परेशानी नहीं हुई।",Low,0,6
CHK-0094-04,VIC-0094,2026-07-28 00:46:25,web,hi,"आज सब शांत है, कोई परेशानी नहीं हुई।",Low,0,11
CHK-0094-05,VIC-0094,2026-08-03 00:46:25,chat,hi,आस-पड़ोस के लोग हमसे बात करने से बच रहे हैं।,Moderate,0,25
CHK-0094-06,VIC-0094,2026-08-09 00:46:25,sms,hi,"आज सब शांत है, कोई परेशानी नहीं हुई।",Low,0,20
CHK-0094-07,VIC-0094,2026-08-15 00:46:25,chat,hi,आस-पड़ोस के लोग हमसे बात करने से बच रहे हैं।,Moderate,0,24
CHK-0094-08,VIC-0094,2026-08-21 00:46:25,ivrs,hi,"वकील साहब से बात हुई, सब ठीक चल रहा है।",Low,0,25
CHK-0094-09,VIC-0094,2026-08-27 00:46:25,web,hi,गाँव के माहौल की वजह से नींद नहीं आ रही है।,Moderate,0,14
CHK-0095-00,VIC-0095,2026-07-04 00:46:25,ivrs,en,Feeling anxious about the court hearing next month.,Moderate,0,14
CHK-0095-01,VIC-0095,2026-07-10 00:46:25,sms,en,People in the neighborhood are avoiding talking to us.,Moderate,1,22
CHK-0095-02,VIC-0095,2026-07-16 00:46:25,ivrs,en,People in the neighborhood are avoiding talking to us.,Moderate,1,17
CHK-0095-03,VIC-0095,2026-07-22 00:46:25,chat,en,Feeling anxious about the court hearing next month.,Moderate,0,24
CHK-0095-04,VIC-0095,2026-07-28 00:46:25,chat,en,"They broke our window last night, I fear for our lives.",Critical,0,47
CHK-0095-05,VIC-0095,2026-08-03 00:46:25,ivrs,en,Direct death threat received today if we testify in court.,Critical,0,68
CHK-0096-00,VIC-0096,2026-07-04 00:46:25,ivrs,en,Family is safe and doing well this week.,Low,0,9
CHK-0096-01,VIC-0096,2026-07-10 00:46:25,chat,en,"Spoke to our lawyer, feeling okay about the process.",Low,0,17
CHK-0096-02,VIC-0096,2026-07-16 00:46:25,web,en,"Things are calm today, I attended work without issues.",Low,0,16
CHK-0096-03,VIC-0096,2026-07-22 00:46:25,chat,en,Feeling anxious about the court hearing next month.,Moderate,0,23
CHK-0096-04,VIC-0096,2026-07-28 00:46:25,ivrs,en,"Trouble sleeping due to village tension, but managing.",Moderate,0,21
CHK-0096-05,VIC-0096,2026-08-03 00:46:25,sms,en,Feeling anxious about the court hearing next month.,Moderate,0,5
CHK-0096-06,VIC-0096,2026-08-09 00:46:25,ivrs,en,I feel completely isolated and overwhelmed with fear.,High,1,63
CHK-0096-07,VIC-0096,2026-08-15 00:46:25,web,en,I feel completely isolated and overwhelmed with fear.,High,0,57
CHK-0097-00,VIC-0097,2026-07-04 00:46:25,sms,en,Family is safe and doing well this week.,Low,1,16
CHK-0097-01,VIC-0097,2026-07-10 00:46:25,ivrs,en,"Things are calm today, I attended work without issues.",Low,1,21
CHK-0097-02,VIC-0097,2026-07-16 00:46:25,web,en,Feeling anxious about the court hearing next month.,Moderate,0,23
CHK-0097-03,VIC-0097,2026-07-22 00:46:25,chat,en,"Trouble sleeping due to village tension, but managing.",Moderate,0,16
CHK-0097-04,VIC-0097,2026-07-28 00:46:25,web,en,Relatives of the accused were seen loitering outside our house.,High,1,78
CHK-0098-00,VIC-0098,2026-07-04 00:46:25,sms,en,"Trouble sleeping due to village tension, but managing.",Moderate,0,10
CHK-0098-01,VIC-0098,2026-07-10 00:46:25,web,en,"Things are calm today, I attended work without issues.",Low,0,20
CHK-0098-02,VIC-0098,2026-07-16 00:46:25,sms,en,"Things are calm today, I attended work without issues.",Low,0,9
CHK-0098-03,VIC-0098,2026-07-22 00:46:25,ivrs,en,Feeling anxious about the court hearing next month.,Moderate,0,12
CHK-0098-04,VIC-0098,2026-07-28 00:46:25,ivrs,en,Family is safe and doing well this week.,Low,0,16
CHK-0098-05,VIC-0098,2026-08-03 00:46:25,web,en,People in the neighborhood are avoiding talking to us.,Moderate,0,22
CHK-0098-06,VIC-0098,2026-08-09 00:46:25,sms,en,Family is safe and doing well this week.,Low,0,17
CHK-0098-07,VIC-0098,2026-08-15 00:46:25,ivrs,en,"Trouble sleeping due to village tension, but managing.",Moderate,0,19
CHK-0098-08,VIC-0098,2026-08-21 00:46:25,ivrs,en,Feeling anxious about the court hearing next month.,Moderate,0,16
CHK-0098-09,VIC-0098,2026-08-27 00:46:25,chat,en,"Trouble sleeping due to village tension, but managing.",Moderate,0,17
CHK-0099-00,VIC-0099,2026-07-04 00:46:25,web,en,People in the neighborhood are avoiding talking to us.,Moderate,0,12
CHK-0099-01,VIC-0099,2026-07-10 00:46:25,sms,en,Family is safe and doing well this week.,Low,0,24
CHK-0099-02,VIC-0099,2026-07-16 00:46:25,web,en,Feeling anxious about the court hearing next month.,Moderate,0,18
CHK-0099-03,VIC-0099,2026-07-22 00:46:25,web,en,People in the neighborhood are avoiding talking to us.,Moderate,0,5
CHK-0099-04,VIC-0099,2026-07-28 00:46:25,sms,en,"Trouble sleeping due to village tension, but managing.",Moderate,0,8
CHK-0099-05,VIC-0099,2026-08-03 00:46:25,chat,en,Feeling anxious about the court hearing next month.,Moderate,0,16
CHK-0100-00,VIC-0100,2026-07-04 00:46:25,chat,hi,अगले महीने की पेशी को लेकर थोड़ी चिंता हो रही है।,Moderate,0,9
CHK-0100-01,VIC-0100,2026-07-10 00:46:25,ivrs,hi,अगले महीने की पेशी को लेकर थोड़ी चिंता हो रही है।,Moderate,0,19
CHK-0100-02,VIC-0100,2026-07-16 00:46:25,sms,hi,अगले महीने की पेशी को लेकर थोड़ी चिंता हो रही है।,Moderate,0,9
CHK-0100-03,VIC-0100,2026-07-22 00:46:25,sms,hi,अगले महीने की पेशी को लेकर थोड़ी चिंता हो रही है।,Moderate,0,25
CHK-0100-04,VIC-0100,2026-07-28 00:46:25,ivrs,hi,"कल रात उन्होंने घर पर हमला करने की कोशिश की, जान को खतरा है।",Critical,0,73
CHK-0100-05,VIC-0100,2026-08-03 00:46:25,ivrs,hi,"कल रात उन्होंने घर पर हमला करने की कोशिश की, जान को खतरा है।",Critical,0,66
